os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win11,22H2,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM1),Fx Device,low,49,80.6808525792092,7638
Win10,21H2,Universal Telemetry Client,Activator,high,153,540.7771494505494,455
Win11,22H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,moderate,70,712.2611829447854,815
Win11,22H2,Find My Device,Activator,low,1742,231.71104253650623,3698
Win10,22H2,Intel(R) Ethernet Connection (6) I219-V (\_SB.PCI0.GLAN),Fx Device,low,61,27.236070788298022,6939
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,moderate,865,164.25060058585856,14850
Win11,22H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,moderate,78,668.0359214119834,2153
Win10,20H2,GP,Activator,low,73,77.23918008752737,457
Win10,20H2,DHCP,Activator,high,132,1393.4527287523033,4344
Win10,20H2,GP,Activator,high,47,280.313136971831,284
Win10,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #5 - 9D14 (\_SB.PCI0.RP05),Fx Device,moderate,3,700.59245,4
Win11,21H2,BITS Service,Activator,moderate,69,802.3594722543353,173
Win11,22H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,low,586,61.735533137967465,34124
Win10,22H2,Audio Service,Activator,high,438,2257.4682158561686,6313
Win10,21H2,WP Sync Client,Activator,moderate,43,303.844732014833,809
Win10,22H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,low,264,49.670666461999225,13355
Win11,22H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,low,100,61.20453846104278,15517
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,low,214,24.379141076693802,31541
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,moderate,1481,303.77920166448024,12196
Win10,21H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,low,191,43.713227286274865,20131
Win10,21H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,high,66,691.8767425855514,1841
Win10,21H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,low,1318,36.719086401881185,62516
Win10,21H2,WP Location Client,Activator,low,659,33.38353824309387,9050
Win11,22H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,high,140,5273.334850851549,11626
Win11,22H2,Universal Telemetry Client,Activator,moderate,562,317.17781843749987,1600
Win10,21H2,No CS Phase,PDC Phase,low,1693,35.26539792329595,17913
Win10,22H2,Intel® Smart Sound Technologie BUS (\_SB.PC00.HDAS),Fx Device,low,59,116.51071904761915,3570
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 9DE9 (\_SB.PCI0.I2C1),Fx Device,low,23,21.31552407407408,108
Win11,21H2,Windows Error Reporting,Activator,low,371,122.86378391304349,920
Win10,22H2,Intel(R) Ethernet Connection (6) I219-V (\_SB.PCI0.GLAN),Fx Device,high,18,5865.205852597407,616
Win11,22H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,moderate,68,278.63252234706613,1602
Win10,21H2,Device not registered,PEP Pre-Veto,high,145,2840.100651693252,26458
Win10,21H2,Intel(R) UHD Graphics (\_SB.PC00.GFX0),Fx Device,low,247,14.46568995131113,17047
Win10,21H2,Unregistered Device \_SB.PC00.TDM0,Fx Device,high,25,4831.477345607241,1548
Win10,22H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,high,160,1343.1485198691144,18642
Win10,22H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,low,176,59.94271438972739,15108
Win10,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,high,121,2097.8317785945965,3700
Win11,21H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,low,152,80.53386429493095,5425
Win10,22H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP01.PXSX),Fx Device,moderate,13,102.85577433628322,226
Win11,21H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,low,70,73.94165867346938,2744
Win10,22H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,high,433,651.3390559787194,16542
Win10,22H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,low,242,71.15055544055615,47440
Win10,21H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,high,25,2456.5405140845064,71
Win11,21H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,high,115,5565.500697761195,1608
Win11,21H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,low,563,71.07955907644664,23258
Win11,22H2,Find My Device,Activator,high,1002,352.5724958305316,1487
Win10,22H2,Unregistered Device \_SB.PCI0.UA02,Fx Device,high,27,4099.178616932716,11965
Win11,21H2,Intel(R) PCI Express Root Port #14 - 06B5 (\_SB.PCI0.RP14),Fx Device,low,15,109.94381531322507,431
Win11,21H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,103,3728.002977490781,2439
Win11,22H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Fx Device,low,57,82.00852267041323,11032
Win11,22H2,Surface NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,74,25.53317451913921,5251
Win11,22H2,WP OmaDmClient Client,Activator,low,248,309.9338010052386,7063
Win10,21H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,low,74,46.40405226441628,3555
Win10,22H2,BITS Service,Activator,moderate,283,226.66670649106322,1063
Win10,22H2,Killer Wireless-n/a/ac 1435 Wireless Network Adapter (\_SB.PCI0.RP07.PXSX),Fx Device,low,17,36.5133245770258,1123
Win11,21H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,low,97,93.63954771929838,3420
Win11,21H2,Device not registered,PEP Pre-Veto,high,66,7384.750766689904,2870
Win11,22H2,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,low,55,90.59349085290485,2427
Win11,22H2,Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) (\_SB.PCI0.RP01.PXSX),Fx Device,low,33,69.56330146118728,2190
Win10,21H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,high,394,719.5385764525572,7504
Win10,21H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,248,1793.7751800388808,20580
Win10,21H1,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,low,69,46.355339839743564,3120
Win10,21H1,Low Power Phase,PDC Phase,low,355,5.378753228155325,41200
Win10,21H1,Qualcomm QCA61x4A 802.11ac Wireless Adapter (\_SB.PCI0.RP15.PXSX),Fx Device,low,1,12.767747706422018,109
Win10,21H1,NCSI,Activator,low,117,86.96287295154183,1135
Win10,21H2,Intel(R) UHD Graphics 770 (\_SB.PC00.GFX0),Fx Device,high,1,29.70251578947369,19
Win10,21H2,Intel(R) UHD Graphics 770 (\_SB.PC00.GFX0),Fx Device,low,1,23.530531216931212,189
Win10,21H2,NCSI,Activator,moderate,591,181.1230695260743,5887
Win11,22H2,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,low,21,121.43889478862972,2744
Win10,21H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,1205,17.162671720834854,65352
Win10,22H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,low,145,42.90316802925984,34860
Win10,22H2,Intel(R) TypeC PCIE - 9A27 (\_SB.PC00.TRP2),Fx Device,low,10,374.9908610294118,136
Win10,21H2,WP OmaDmClient Client,Activator,low,330,268.72938242358117,3664
Win10,21H2,BITS Service,Activator,high,259,975.6235596194497,1419
Win10,22H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,low,211,44.20966063259657,49447
Win10,21H2,WP Location Client,Activator,high,66,1469.7211632323235,495
Win10,21H2,Intel(R) Ethernet Connection (17) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,1,166.65753333333336,6
Win10,21H2,Windows Error Reporting,Activator,moderate,51,158.34489999999997,199
Win10,21H2,DHCP,Activator,high,854,1367.468944577222,31718
Win10,22H2,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,low,45,64.74978996731198,3977
Win10,22H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,low,289,38.71581985535602,27101
Win10,22H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Fx Device,low,45,27.670005501137826,10107
Win10,21H2,Notifications forwarding and actions,Activator,low,210,68.54410940366972,436
Win10,21H1,Resiliency Notification Phase,PDC Phase,low,15,0.0026590909090909096,44
Win10,21H1,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,low,118,25.792803400534375,4117
Win10,21H1,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,moderate,20,186.87702631578946,57
Win10,21H1,Maintenance Phase,PDC Phase,high,205,3196.2305994636777,4102
Win10,22H2,PLM Phase,PDC Phase,high,840,360.1482729124233,1964
Win10,21H2,Maintenance Phase,PDC Phase,low,418,27.306680696661914,1378
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,moderate,122,220.24858749317326,1831
Win11,22H2,Resiliency Notification Phase,PDC Phase,low,77,0.010042372881355935,118
Win11,22H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,124,83.72396939972542,8013
Win11,22H2,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,high,12,3640.8601344594576,148
Win10,22H2,Killer Wireless-n/a/ac 1435 Wireless Network Adapter (\_SB.PCI0.RP07.PXSX),Fx Device,high,9,54.17383939393938,33
Win10,22H2,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Fx Device,moderate,40,455.89161259398463,532
Win11,22H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,moderate,253,484.29714658196,11176
Win10,22H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,177,1410.1063603246816,14291
Win11,22H2,File Sharing Server,Activator,low,253,95.32994890818213,3801
Win11,22H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,moderate,185,433.7550450943402,4240
Win11,22H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,high,38,3579.4030985411155,754
Win10,22H2,Universal Telemetry Client,Activator,high,279,380.38709710300435,932
Win11,22H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,71,3812.9150850351143,1851
Win11,22H2,PCI Express Root Port (\_SB.PCI0.TRP0),Fx Device,low,71,161.18763288770054,1122
Win10,21H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,low,356,36.504279485478875,36189
Win10,21H2,英特尔(R)智音技术音频控制器 (\_SB.PC00.HDAS),Fx Device,low,51,27.201474948665272,1461
Win10,21H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,high,109,1282.2913146941726,5526
Win10,21H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,low,359,49.25398630136984,13578
Win11,22H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Fx Device,high,91,1614.3194818091451,1006
Win11,22H2,Device not registered,PEP Pre-Veto,high,204,7011.035676005497,32024
Win11,21H2,Unregistered Device \_SB.PCI0.RP13.PXSX,Fx Device,high,9,12187.743245591946,397
Win11,21H2,WP Sync Client,Activator,high,45,599.6765613281252,256
Win11,22H2,Device not registered,PEP Pre-Veto,low,86,187.49936534017965,779
Win11,22H2,BITS Service,Activator,moderate,516,419.46857117903994,1145
Win10,22H2,CPU C0 Time.Non-attributed Time,Processor,moderate,433,320.0559699624059,7980
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP05.PXSX),Fx Device,moderate,16,180.28296964285713,56
Win10,22H2,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,high,75,3495.6701673116086,982
Win10,21H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,203,2742.856612089299,9496
Win10,21H2,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,moderate,45,289.0886756476683,579
Win10,21H2,BITS Service,Activator,low,596,72.56678631118186,2513
Win10,21H2,Intel(R) PEG60 - 9A0F (\_SB.PC00.PEG0),Fx Device,moderate,7,170.63732514792898,338
Win10,21H2,Intel(R) Ethernet Connection (14) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,9,235.10497199999995,125
Win10,22H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,moderate,17,203.07429407407403,135
Win11,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP09.PXSX),Fx Device,low,12,110.08302804780868,2510
Win11,22H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,low,6,105.21843663793102,232
Win11,22H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,high,5,888.901293939394,33
Win10,22H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,high,80,1039.7610277198833,4798
Win10,22H2,Intel RST VMD Controller 9A0B (TGL) (\_SB.PC00.VMD0),Fx Device,moderate,36,224.01343800904988,884
Win10,21H2,Intel RST VMD Controller 9A0B (TGL) (\_SB.PC00.VMD0),Fx Device,moderate,24,212.5821861386139,202
Win10,21H2,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,low,98,80.66115235640646,1358
Win10,21H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,high,72,1245.806649558773,5666
Win10,21H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,low,147,52.929399977079996,8726
Win10,21H2,Cortana Voice Activation,Activator,low,81,65.65826729559748,159
Win10,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #5 - 9D14 (\_SB.PCI0.RP05),Fx Device,low,5,46.12574666265785,1663
Win10,22H2,Notifications forwarding and actions,Activator,moderate,319,101.45687383512545,558
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #4 - 9D13 (\_SB.PCI0.RP04),Fx Device,low,2,43.317946242774575,173
Win11,21H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #4 - 9D13 (\_SB.PCI0.RP04),Fx Device,low,1,29.585472727272727,11
Win10,21H1,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,low,73,25.780693617920512,4732
Win11,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,low,25,49.85848104347829,1150
Win11,21H2,WP Sync Client,Activator,low,131,143.78670598052847,2157
Win10,22H2,Thunderbolt(TM) Controller - 9A1F (\_SB.PC00.TDM0),Fx Device,low,49,45.14386999466098,1873
Win10,22H2,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,moderate,77,227.19651527272705,2750
Win10,22H2,NVIDIA GeForce RTX 3060 Laptop GPU (\_SB.PC00.PEG1.PEGP),Fx Device,moderate,6,199.1081333333333,24
Win10,22H2,Standard SATA AHCI Controller (\_SB.PC00.SAT0),Fx Device,moderate,23,197.96600313095533,3673
Win10,22H2,Intel(R) PCI Express Root Port #1 - 02B8 (\_SB.PCI0.RP01),Fx Device,high,28,1963.2502774884501,2381
Win10,22H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,high,165,2258.7729858816742,31151
Win10,22H2,Disk drive (\_SB.PCI0.SAT0.VOL0),Fx Device,low,12,26.956144148319808,863
Win10,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,low,4,43.04368621406304,2887
Win10,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,high,2,1168.851134090909,44
Win10,22H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,moderate,59,149.05628689839583,748
Win10,20H2,Intel(R) PCI Express Root Port #1 - 02B8 (\_SB.PCI0.RP01),Fx Device,moderate,3,477.9269999999999,6
Win10,21H2,DSM Function invoked,PEP Pre-Veto,low,26,14.658951612903225,124
Win11,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Fx Device,low,26,44.9291472972973,666
Win11,21H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,low,14,62.04768247422681,194
Win11,22H2,Intel(R) PCI Express Root Port #13 - 34B4 (\_SB.PCI0.RP13),Fx Device,moderate,35,456.8360301136364,528
Win11,22H2,Intel(R) PCI Express Root Port #14 - A335 (\_SB.PCI0.RP14),Fx Device,moderate,3,177.11380370370367,54
Win11,22H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,moderate,247,439.15319804072305,5206
Win10,21H1,WNS,Activator,high,60,1342.0824588118808,505
Win10,21H1,Image Download Manager,Activator,moderate,59,297.82456216216224,259
Win10,21H1,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,low,48,36.80327665084163,2317
Win10,21H1,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,low,109,35.621851208339926,6331
Win10,21H1,BI,Activator,low,191,71.47157589140271,5525
Win10,21H1,BI,Activator,high,147,2079.859345072272,4566
Win10,21H1,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,16,2320.8523303770558,1883
Win10,21H1,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,high,79,2135.6980451741306,3015
Win11,21H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,high,34,3395.712775576037,434
Win11,21H2,PCI Express Root Port (\_SB.PCI0.TRP1),Fx Device,low,8,313.58608223350234,197
Win11,21H2,Controller audio della tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,5,202.23592261904759,84
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,moderate,77,481.1101484011631,688
Win11,21H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,moderate,236,313.65875971943905,998
Win11,22H2,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,moderate,36,501.53024037854914,317
Win11,22H2,Intel(R) PCI Express Root Port #14 - 06B5 (\_SB.PCI0.RP14),Fx Device,moderate,30,571.0865608468124,2102
Win10,21H2,Intel(R) PCI Express Root Port #3 - A0BA (\_SB.PC00.RP03),Fx Device,low,32,18.930803354978337,3696
Win11,22H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,low,244,75.66003929377284,34125
Win10,19H2,BI,Activator,high,37,12210.068721488758,712
Win10,19H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,low,1,68.53196296296295,135
Win10,19H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,low,5,71.09752355212358,259
Win10,19H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,low,4,78.49492091836734,196
Win10,19H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,moderate,6,138.91035999999997,15
Win10,19H2,Low Power Phase,PDC Phase,low,100,8.105593329137841,7945
Win10,19H2,No CS Phase,PDC Phase,high,94,7044.397318424253,10687
Win10,19H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,low,17,67.30767103538666,763
Win10,19H2,No CS Phase,PDC Phase,low,86,116.48594905540237,4711
Win10,19H2,CPU C0 Time.Non-attributed Time,Processor,low,53,35.276042725337156,1409
Win10,19H2,BI,Activator,low,63,266.39937445109786,1002
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,moderate,233,492.6596807278317,1951
Win10,19H2,WU,Activator,moderate,26,1016.8534790697674,86
Win10,19H2,Resiliency Notification Phase,PDC Phase,low,44,0.11403315649867381,754
Win10,19H2,DHCP,Activator,low,51,154.95865611510797,417
Win11,22H2,Windows Error Reporting,Activator,high,199,1677.0180013908205,719
Win10,19H2,Audio Service,Activator,high,4,6600.126433333334,6
Win10,19H2,Audio Service,Activator,low,2,790.7509875000001,16
Win11,21H2,Surface Serial Hub Driver (\_SB.SSH),Fx Device,low,190,20.804494228822115,5926
Win11,22H2,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),Fx Device,moderate,37,363.94231979638005,884
Win11,22H2,Intel(R) Imaging Signal Processor (\_SB.PCI0.IPU0),Fx Device,moderate,53,331.69887241379314,232
Win10,21H2,Connection Phase,PDC Phase,high,23,8298.616357917563,461
Win10,22H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,high,37,356.60495368421044,570
Win10,22H2,Maintenance Phase,PDC Phase,moderate,322,163.53548280802286,698
Win11,22H2,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,low,178,48.29090376646439,13514
Win11,22H2,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Fx Device,low,170,74.07215986674466,27466
Win11,21H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,119,1902.3691823891093,2277
Win11,21H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,low,159,96.56762681937045,11089
Win10,20H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,127,23.343720953841682,13692
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,low,151,35.75064614805522,7970
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,high,123,2131.668726085383,11056
Win10,20H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,moderate,15,152.37677236842103,76
Win10,20H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,moderate,12,145.32527184466025,1133
Win10,21H2,Find My Device,Activator,high,150,344.5224709677419,248
Win10,22H2,Windows Error Reporting,Activator,low,384,46.25667037325038,1286
Win10,22H2,Killer(R) Wi-Fi 6 AX1650i 160MHz Wireless Network Adapter (201NGW) (\_SB.PCI0.CNVW),Fx Device,moderate,9,175.2404976608187,342
Win11,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,high,144,5835.113459844303,3982
Win11,22H2,DAM Phase,PDC Phase,high,307,1719.189863760218,734
Win10,21H2,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Fx Device,low,48,46.0672361677344,1717
Win10,21H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,low,75,49.90969491657407,17980
Win10,21H2,Intel(R) PCI Express Root Port #7 - 02BE (\_SB.PCI0.RP07),Fx Device,low,7,42.35618519637463,331
Win10,21H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,high,56,2144.0610964263237,6352
Win10,21H2,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Fx Device,high,35,1309.158809844558,1930
