os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,19H2,Unregistered Device \_SB.PCI0.RP13.PXSX,Fx Device,moderate,1,211.82816886113773,2
Win11,22H2,WP OmaDmClient Client,PDC Phase,low,1,7393.139807686368,1
Win10,21H2,BI,Activator,hiUserIdMask,1,1464.5115165555421,1
Win10,22H2,Maintenance Phase,Fx Device,high,1,29305589.20509279,1
Win10,20H1,Host Activity Manager,PDC Phase,low,1,801.6764980893472,1
Win10,21H2,Unregistered Device \_SB.PC00.TDM0,Fx Device,moderate,1,2420.7845687115,1
Win10,20H2,Unregistered Device \_SB.PCI0.SAT0.VOL0,Fx Device,high,1,2164033.5050373776,1
Win10,TH1,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,high,2,18490.241225381484,2
Win10,RS4,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PCI0.HDAS),Activator,high,1,4304.907847458379,1
Win10,RS4,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,moderate,2,6961.492850807522,2
Win11,22H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,moderate,1,119.96863915487135,1
Win10,22H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Activator,high,1,992.9058739638868,1
Win10,RS3,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,high,1,1646.4936822655854,1
Win11,22H2,Maintenance Phase,PDC Phase,high,617,10357385.3226955,767
Win10,21H1,BI,Activator,moderate,708,208746.62690865953,885
Win10,22H2,WP OmaDmClient Client,Activator,high,114,2210109.091587161,121
Win10,21H1,WU,Activator,high,1113,9294512.18209427,1486
Win11,21H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,low,34,3134.166265259445,40
Win11,22H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,high,42,2074947.1068403265,50
Win10,20H2,No CS Phase,PDC Phase,low,2150,238703.4428204449,3189
Win10,21H1,No CS Phase,PDC Phase,high,2297,30402855.151670318,3790
Win10,RS3,WP Location Client,Activator,high,14,17970.288975708554,15
Win11,21H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,346,5064.117400325637,409
Win11,22H2,NCSI,Activator,low,838,1976.840160854333,1077
Win10,19H1,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,moderate,22,9244.435143123483,27
Win10,20H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,moderate,105,1702.960793391242,123
Win10,20H2,CPU C0 Time.Non-attributed Time,Processor,high,484,2196356.373790329,617
Win11,21H2,BI,Activator,moderate,621,141977.6747307239,777
Win11,21H2,NCSI,Activator,high,435,949125.6385482674,527
Win10,20H1,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,406,1971.0605120138646,479
Win11,21H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,high,459,9473198.93349369,550
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,high,715,9601047.597642703,876
Win10,RS4,BI,Activator,low,346,6304.809018803342,443
Win10,19H1,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,high,27,3057437.0575392274,31
Win10,21H1,CPU C0 Time.Non-attributed Time,Processor,high,368,1135824.1404673567,443
Win11,22H2,File Sharing Server,Activator,moderate,31,2198.9900154348843,32
Win10,20H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,542,3846.4287228242897,664
Win11,21H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,low,135,3362.975297787311,154
Win10,21H1,Update Orchestrator Client,Activator,moderate,529,186627.9574688397,636
Win10,19H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,high,74,3916971.524046638,81
Win10,19H1,CPU C0 Time.Non-attributed Time,Processor,low,484,914.1494226260784,574
Win10,21H1,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Fx Device,high,14,14027480.689422868,15
Win10,20H2,TCPIP,Activator,low,1029,1174.9381250714625,1344
Win10,RS5,Windows Push Notifications,Activator,low,200,666.0703239214976,222
Win11,21H2,WP OmaDmClient Client,Activator,low,184,180813.06280149883,217
Win10,21H1,Audio Service,Activator,low,322,132456.34784278454,366
Win11,22H2,CPU C0 Time.Non-attributed Time,Processor,high,288,1345830.4695228601,321
Win10,21H1,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,low,197,4584.559466794014,239
Win10,19H2,Maintenance Phase,PDC Phase,high,759,9866271.4040176,946
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,low,52,2463.476925746017,57
Win11,21H2,Windows Push Notifications,Activator,high,158,1699503.354279743,184
Win11,22H2,WNS,Activator,high,482,723079.1613141958,564
Win10,21H1,Image Download Manager,Activator,low,439,1767.289869263345,533
Win10,20H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,low,34,2419.2242323277246,38
Win10,19H1,Maintenance Phase,PDC Phase,high,414,8529080.45115728,499
Win10,21H2,WP OmaDmClient Client,Activator,moderate,89,703476.4201122727,103
Win10,20H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,low,41,13519.91870628888,49
Win10,RS4,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,low,84,2993.8289288371348,90
Win10,21H1,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,low,237,3287.762612214391,270
Win10,19H1,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,14,2373.114077797203,16
Win10,20H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,low,63,4780.894742537998,76
Win10,20H1,Image Download Manager,Activator,moderate,147,3198.382882435605,164
Win11,22H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,75,8222509.611418511,84
Win10,20H2,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,low,26,1966.8828180675016,28
Win10,RS5,Update Orchestrator Client,Activator,low,363,5449.523350063192,433
Win10,RS4,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,high,84,2352486.4703014567,88
Win10,21H1,WP OmaDmClient Client,Activator,low,194,10734.898612783403,219
Win10,20H1,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,low,91,5735.2661312981145,97
Win10,19H2,Update Orchestrator Client,Activator,low,797,5612.041160053219,1014
Win10,RS4,Update Orchestrator Client,Activator,moderate,124,6068.057502694991,137
Win10,19H2,Image Download Manager,Activator,moderate,170,1796.4662521335379,194
Win10,20H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,high,116,12105817.692247601,141
Win10,21H1,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,low,142,3907.757884594088,164
Win10,RS3,TCPIP,Activator,low,41,374.35099274720085,44
Win11,22H2,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),Fx Device,high,11,52228.367561445906,14
Win10,19H2,Audio Service,Activator,moderate,52,6975.609955232386,62
Win10,21H1,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,low,135,5637.667220598707,167
Win10,19H1,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,low,35,3011.9717859527714,38
Win11,22H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,moderate,73,2390.014048936285,82
Win10,21H1,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,moderate,23,10725.760344281878,29
Win11,22H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,moderate,46,9136.349323419972,51
Win10,20H1,WP OmaDmClient Client,Activator,low,121,13045.469179959146,138
Win10,21H1,File Sharing Server,Activator,high,31,1423121.4069476954,35
Win10,19H2,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),Fx Device,low,21,10342.470146216901,24
Win10,RS4,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,high,13,18929432.030213647,14
Win10,19H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,low,84,3231.9235015899976,101
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,moderate,262,4717.966839376045,298
Win10,20H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,low,55,6064.447420340843,71
Win10,21H1,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,low,66,6839.395482801046,83
Win10,20H1,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,231,10491892.432118103,256
Win10,19H2,Host Activity Manager,Activator,moderate,44,3735.6973835886242,48
Win10,21H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,low,69,5876.861563607867,78
Win10,RS4,DHCP,Activator,moderate,127,1551.9739713477577,141
Win10,21H1,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),Fx Device,moderate,10,5298.051652112631,11
Win10,21H2,WNS,Activator,moderate,510,3452.9415313214786,639
Win11,21H2,Image Download Manager,Activator,moderate,194,1688.672179830327,223
Win10,22H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,88,3152.883296652482,99
Win10,22H2,DHCP,Activator,moderate,359,2131.3414305582937,410
Win10,22H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,high,27,29128330.762027316,28
Win10,19H2,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,low,21,1433.3730556564024,22
Win10,21H1,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,46,4642.380534135695,53
Win11,22H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,high,78,7549978.735903999,86
Win10,RS4,Maintenance Phase,PDC Phase,moderate,88,10544.803871324051,95
Win10,19H2,Intel(R) PCI Express Root Port #7 - 02BE (\_SB.PCI0.RP07),Fx Device,high,5,46919.05186988111,6
Win10,21H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,high,91,11310658.911813416,101
Win10,21H1,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,moderate,51,1335.980610738738,63
Win10,22H2,Image Download Manager,Activator,high,132,2929712.598361776,158
Win11,22H2,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,moderate,5,19628.960211627666,6
Win11,21H2,Unregistered Device \_SB.PCI0.HDAS,Activator,low,1,3067.541534310302,1
Win10,19H1,WP OmaDmClient Client,Activator,high,90,2032202.8519356567,97
Win11,22H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,high,50,9486501.458705291,55
Win10,21H1,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,24,13287669.544772029,27
Win10,20H1,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,low,177,3920.822852436663,204
Win10,19H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,moderate,13,4239.503843459116,15
Win10,22H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,high,69,1589022.9468132725,80
Win10,20H1,WNS,Processor,low,1,1160.0102498044048,1
Win10,20H2,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Fx Device,low,33,8529.21902951861,38
Win7,N/A,No CS Phase,PDC Phase,high,1,200927.6134124302,1
Win10,19H1,Update Orchestrator Client,Activator,low,456,5216.891595442057,554
Win10,20H2,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,high,24,4533397.205547853,29
Win10,21H1,CPU C0 Time.Non-attributed Time,Fx Device,low,5,405.79294791669525,6
Win10,19H1,File Sharing Server,Activator,moderate,21,2671.836407270522,23
Win10,21H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,moderate,22,2887.8700478730625,24
Win10,21H1,Controlador de audio de la tecnología Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,15,10961.820829629914,16
Win10,RS1,WP OmaDmClient Client,Activator,moderate,3,2289.3570850705155,3
Win10,20H1,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,moderate,53,4949.3797527687175,59
Win10,19H1,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,moderate,11,8830.390234082051,12
Win10,21H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,low,129,1891.8814301300556,153
Win10,21H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,high,53,6884288.279434041,56
Win10,21H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,moderate,33,12085.269700236997,35
Win10,RS3,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,2,22896.84332555047,2
Win11,22H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,moderate,5,1879.0317889419152,5
Win10,19H2,Controlador de audio de la tecnología Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,7,179.51901611967435,8
Win10,RS3,Device not registered,PEP Pre-Veto,low,2,455.53196077953385,2
Win10,RS3,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,8,5643.382476811444,8
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,moderate,22,2936.982483802265,24
Win11,21H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,low,41,4181.115970410547,43
Win10,20H1,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,19,585854.8703726457,21
Win10,RS4,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,low,28,2673.8697254908743,30
Win10,21H1,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,high,44,11690085.327382307,50
Win10,RS3,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,low,2,728.0552240402016,2
Win10,TH1,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,moderate,2,331.6758969364664,2
Win10,20H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,high,38,5859875.054503219,42
Win10,21H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,31,11057.320572041823,34
Win10,19H1,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,low,16,3686.8821773309623,16
Win10,RS4,NCSI,Activator,moderate,135,2011.6452098272596,151
Win10,RS5,File Sharing Server,Activator,moderate,13,13776.192638150624,13
Win11,21H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,moderate,17,6437.980978640294,19
Win10,RS5,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,moderate,18,3732.616821286573,18
Win10,RS4,File Sharing Server,Activator,high,8,14562.689239668443,8
Win10,RS4,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,moderate,30,1288.7890650123404,31
Win10,21H2,File Sharing Server,Activator,high,38,4538475.058245839,43
Win10,RS3,WU,Activator,moderate,22,4523.573550593202,24
Win11,22H2,WU,Activator,loUserIdMask,1,2517.9911808694915,1
Win11,21H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Activator,low,1,2676.3031340163016,1
Win10,RS5,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,high,19,1137061.4603803842,20
Win10,RS5,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,10,1368.7719081314197,10
Win10,21H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,high,18,9819977.726650193,23
Win10,22H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,low,48,2097.6450471251856,56
Win11,21H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,high,33,7676907.394478606,36
Win11,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,low,5,27515.72752503624,5
Win10,22H2,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,moderate,8,6206.906249626498,9
Win10,22H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,moderate,22,3682.6995834785034,25
Win10,21H1,Unregistered Device \_SB.PC00.PEG0.PEGP,Fx Device,high,3,7232.524920523659,3
Win10,19H2,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,high,11,36762.19426540899,12
Win10,19H1,Intel(R) PCI Express Root Port #8 - A0BF (\_SB.PC00.RP08),Fx Device,moderate,17,7801.796587467447,17
Win10,RS4,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,moderate,4,308.5700486642968,4
Win10,21H2,Unregistered Device \_SB.PCI0.GFX0,Fx Device,moderate,4,5291.459601276668,4
Win10,19H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,low,25,6681.772938340493,27
Win11,21H2,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,high,33,1951683.8408574627,36
Win10,RS1,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,low,2,689.3720256667867,2
Win10,22H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,high,14,16295653.103094574,15
Win10,RS5,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,moderate,80,1648.5169066850322,86
Win11,22H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,moderate,10,1732.0360864856837,10
Win10,19H1,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,15,1338194.7656563723,16
Win11,22H2,Controlador de audio de la tecnología Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,11,2087.189679552341,13
Win10,20H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,moderate,15,2700.2640769203863,16
Win10,19H1,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,moderate,11,2560.0030003273027,11
Win10,RS2,BI,Activator,high,23,7545549.7203130545,32
Win10,20H1,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM0),Fx Device,low,24,10054.832608126046,27
Win10,21H1,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,low,46,4579.378268293838,52
Win11,22H2,WU,Fx Device,low,5,407.8519204332037,5
Win10,RS2,NCSI,Activator,high,8,8643.262025279026,10
Win10,RS2,WNS,Activator,moderate,5,5550.757047222217,6
Win10,20H2,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Fx Device,moderate,18,12763.409596170104,20
Win10,21H1,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),Fx Device,low,20,10505.814289633696,22
Win10,22H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,high,14,9395148.53517153,14
Win10,20H2,Unregistered Device \_SB.PC00.HEC3,Fx Device,low,2,19876.706910951125,4
Win10,20H1,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,low,14,1972.7749960938222,17
Win10,19H1,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,moderate,12,3530.5198918495917,12
Win10,19H1,Unregistered Device \_SB.PCI0.CNVW,Fx Device,low,7,1912.425227217573,7
Win11,22H2,Unregistered Device \_SB.PCI0.HDAS,Fx Device,low,5,8736.737347548877,6
Win10,TH2,Windows Push Notifications,Activator,moderate,3,835.2123959414449,3
Win11,21H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,39,2775.3828907115635,42
Win11,22H2,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,high,14,6290499.7923265565,14
Win10,20H1,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),Fx Device,low,20,1257.2386051584958,23
Win11,21H2,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Fx Device,high,16,3480549.797931877,19
Win10,20H1,CPU C0 Time.Non-attributed Time,Processor,modUserIdMaskte,1,85.58624646811782,1
Win10,19H1,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Fx Device,low,12,7885.060948951713,13
Win10,20H2,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM0),Fx Device,moderate,16,10748.053356046266,19
Win10,RS3,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,low,8,29095.036890891453,8
Win10,RS2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,high,3,29234.13576601811,3
Win10,RS2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,high,2,103592.56790646461,2
Win10,20H1,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Fx Device,low,25,1419.542206001343,25
Win10,21H1,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Activator,high,1,4729.454363093527,1
Win10,21H1,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,moderate,19,3775.0318913127066,22
Win10,RS4,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,low,5,1319.1704475443178,5
Win10,20H2,BI,Fx Device,moderate,1,20149.318744203872,2
Win10,22H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,moderate,14,5509.273965090082,16
Win10,20H2,Device not registered,Fx Device,moderate,1,170.4908177084532,1
Win10,22H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,high,6,6284814.615612195,6
Win10,RS5,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),Fx Device,low,16,3892.8771541906076,16
Win10,RS3,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,high,3,7504.430575479889,3
Win10,21H1,Intel(R) PCI Express Root Port #5 - A33C (\_SB.PCI0.RP05),Fx Device,low,4,2594.452764247597,4
Win10,19H2,Unregistered Device \_SB.PCI0.I2C0,Fx Device,high,2,10712.404481330952,2
Win10,21H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,11,3437.9994208701423,12
Win10,RS2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,moderate,1,12.408483514884766,1
Win10,19H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,high,5,24102.452134535048,5
Win10,RS2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,high,2,71278.41091749258,2
Win10,22H2,Maintenance Phase,Fx Device,low,2,0.9304992640810505,2
Win10,TH1,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,low,2,17.689381958700622,2
Win10,RS5,File Sharing Server,Fx Device,moderate,1,40.028944410613875,1
Win11,21H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Activator,low,1,63.407394343822276,1
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),ProceUserIdMaskor,low,1,704.6122321357085,1
Win10,20H1,Unregistered Device \_SB.PC00.VMD0,PDC Phase,low,1,447.2537689753987,1
Win10,RS4,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,moderate,10,24877.979263323847,10
Win10,TH1,Update Orchestrator Client,Activator,high,6,36500.62857809397,8
Win11,21H2,Maintenance Phase,Fx Device,low,1,2131.1854603570678,1
Win10,RS5,No CS Phase,Fx Device,high,1,34504.41418363748,1
Win11,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,moderate,1,773.7655321939689,1
Win10,RS1,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,low,2,752.3987295656087,2
Win10,RS2,TCPIP,Activator,moderate,3,564.4863037469315,3
Win10,RS2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,3,4837.410606688254,3
Win10,19H1,Unregistered Device \_SB.PC00.TDM0,Fx Device,high,1,17851.833265575624,2
Win10,22H2,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,moderate,6,1607.7077427014265,6
Win10,RS3,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,high,1,2526.8198995528924,1
Win10,20H2,Connection Phase,Fx Device,low,4,0.9867149915289365,4
Win10,22H2,BI,Activator,loComputerMask,1,185.53600164699745,1
Win10,RS5,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,low,11,5259.623031086549,11
Win10,20H2,Unregistered Device \_SB.PCI0.SAT0.VOL0,Fx Device,low,1,77.55448304304835,1
Win10,TH2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,high,1,38508.10063173194,1
Win10,TH1,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,high,1,4014.1736747872396,1
Win10,20H1,Intel(R) PCI Express Root Port #7 - 02BE (\_SB.PCI0.RP07),Fx Device,low,3,6136.074548996355,3
Win10,TH2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,3,12821.824747632221,3
Win10,20H1,Unregistered Device \_SB.PCI0.I2C0,Fx Device,low,2,2158.3641454292015,3
Win10,RS1,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,moderate,8,2054.42681390694,8
Win11,22H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,moderate,4,43258.34172741411,4
Win10,RS1,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,high,1,17977.412381908027,1
Win10,19H1,Mobile Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,high,4,8064825.820536787,4
Win10,RS5,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,low,6,2616.9400668440317,6
Win10,21H2,Host Activity Manager,Fx Device,low,1,608.8312886915212,1
Win8.1,N/A,TCPIP,Activator,low,2,37.78931968276225,4
Win10,RS4,NCSI,Fx Device,low,1,437.31976887901664,1
Win10,19H1,BI,Fx Device,moderate,1,581.5147157992454,2
Unknown,20H1,BI,Activator,high,1,3137.9258151188606,2
Win11,22H2,Connection Phase,Fx Device,low,4,1.3040480307718836,4
