os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,21H1,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,high,22,1153.6303935802468,405
Win11,21H2,Update Orchestrator Client,Activator,moderate,715,1466.914863362541,1826
Win11,21H2,DHCP,Activator,low,2206,79.03752410806754,45379
Win11,21H2,DHCP,Activator,high,599,1775.3215544468128,5161
Win11,21H2,Notifications forwarding and actions,Activator,low,597,83.68908476903874,1602
Win11,21H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,moderate,36,264.91526090225574,266
Win11,21H2,WU,Activator,low,1895,121.84961928729932,14424
Win11,21H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,high,173,2310.090714396454,1806
Win10,21H2,NCSI,Activator,high,385,655.004232336449,7490
Win11,21H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,low,51,159.0127095735786,2392
Win11,22H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,low,1138,93.08705860872942,128300
Win10,21H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PC00.HDAS),Fx Device,high,5,577.2826692307692,13
Win10,21H1,CPU C0 Time.Non-attributed Time,Processor,low,201,20.091575348075338,3663
Win11,22H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,low,287,180.7608646424774,60304
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,910,40.245801539442766,123876
Win11,22H2,Host Activity Manager,Activator,high,654,6648.754738853372,4535
Win11,22H2,DAM Phase,PDC Phase,moderate,241,17.972105617977533,445
Win11,21H2,Host Activity Manager,Activator,high,97,8233.456972899728,369
Win11,21H2,Windows Push Notifications,Activator,low,1528,123.51454395541349,12201
Win11,22H2,Disk drive (\_SB.PCI0.SAT0.PRT2),Fx Device,moderate,4,908.839528125,64
Win11,22H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,low,153,65.35642882691846,24994
Win10,21H1,DAM Phase,PDC Phase,low,201,0.3558780764861762,2641
Win10,21H1,No CS Phase,PDC Phase,low,128,6.060385991058126,671
Win10,21H1,PLM Phase,PDC Phase,low,206,0.7515380480905225,3535
Win11,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,low,47,40.73038907993619,8782
Win11,22H2,Intel(R) UHD Graphics (\_SB.PC00.GFX0),Fx Device,low,676,21.60635605604047,32191
Win11,22H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,low,1184,75.53606663394685,124288
Win11,21H2,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,low,71,102.26340299553851,1569
Win11,22H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,low,645,72.31443344559915,93528
Win11,22H2,Intel(R) PCI Express Root Port #7 - 51BE (\_SB.PC00.RP07),Fx Device,low,44,90.2616604213938,3085
Win11,22H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,low,65,63.035851735125014,14437
Win10,21H2,Update Orchestrator Client,Activator,high,260,4822.676166866568,1334
Win11,22H2,Audio Service,Activator,low,1419,62.45385898382778,7853
Win11,22H2,\_SB.PCI0.HDAS,Fx Device,low,1,4.1463,1
Win11,21H2,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),Fx Device,low,53,121.45164052772003,3373
Win10,21H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,171,1355.3678686862975,8830
Win10,21H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,low,821,40.36352235701376,64132
Win10,21H1,Image Download Manager,Activator,low,135,92.21809642857153,1960
Win11,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP05.PXSX),Fx Device,low,12,145.57509227913883,1347
Win11,22H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,307,2862.561478619076,11992
Win10,21H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,low,280,41.115263702437055,14034
Win10,21H2,Audio Service,Activator,high,375,1930.960651483551,8055
Win10,21H2,GP,Activator,high,197,310.65902242535043,1641
Win11,22H2,CPU C0 Time.Non-attributed Time,Processor,high,960,46428.746834369515,10358
Win10,21H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,low,258,59.09636696746298,47208
Win11,22H2,Technologie Intel® Smart Sound pour BUS (\_SB.PC00.HDAS),Fx Device,low,85,27.287437059709,9965
Win10,21H2,TCPIP,Activator,high,278,1473.588418182841,26657
Win11,22H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,moderate,511,484.187928168425,9571
Win11,22H2,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM0),Fx Device,moderate,111,392.47990164034,1646
Win10,21H2,CPU C0 Time.Non-attributed Time,Processor,high,744,1389.4746409254963,10805
Win10,21H2,Intel(R) Serial IO UART Host Controller - A0A8 (\_SB.PC00.UA00),Fx Device,high,6,603.0948105263157,19
Win11,22H2,Intel(R) Wi-Fi 6E AX211 160MHz (\_SB.PC00.CNVW),Fx Device,high,59,3771.263335099339,1057
Win11,22H2,Windows Push Notifications,Activator,high,537,1888.138143819375,7928
Win11,21H2,Update UX Client,Activator,low,93,178.89408870967742,124
Win11,22H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,high,103,1359.8808981411112,9737
Win11,21H2,DAM Phase,PDC Phase,high,474,82.1641533678756,965
Win11,21H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,low,28,50.450153973902744,1686
Win11,22H2,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,low,243,58.13897872689107,19527
Win11,22H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,low,446,63.229385954939865,38526
Win11,21H2,WNS,Activator,moderate,628,485.2902864422198,2198
Win11,21H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,low,113,54.96534910449874,7091
Win11,22H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,moderate,46,348.36568453608265,194
Win11,22H2,Intel(R) UHD Graphics (\_SB.PC00.GFX0),Fx Device,high,185,1995.7206726562472,1536
Win11,22H2,Intel(R) PCI Express Root Port #15 - 43B6 (\_SB.PC00.RP15),Fx Device,low,78,64.95541110962378,7471
Win11,22H2,Intel(R) Xeon(R) E3 - 1200/1500 v5/6th Gen Intel(R) Core(TM) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,low,45,76.07960602240894,4284
Win11,22H2,Thunderbolt(TM) Controller - 9A1F (\_SB.PC00.TDM0),Fx Device,moderate,67,398.5282174969623,823
Win11,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,moderate,889,355.47426359727166,13488
Win10,21H2,Shell Phase,PDC Phase,low,922,0.002305497382198906,3820
Win10,21H1,Intel(R) PCI Express Root Port #1 - A0B8 (\_SB.PC00.RP01),Fx Device,moderate,2,368.38573125,32
Win11,22H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,moderate,96,258.8961773888889,1800
Win11,22H2,DSM Function invoked,PEP Pre-Veto,low,184,40.15930697674417,645
Win10,21H2,BITS Service,Activator,moderate,184,222.12269863013702,584
Win10,22H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,low,70,29.689440271242724,3613
Win11,22H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,moderate,525,374.39847963715096,3693
Win11,21H2,BITS Service,Activator,low,598,62.624899606741536,1780
Win11,22H2,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,high,145,1622.457150144649,4148
Win10,22H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,moderate,34,155.2865461883408,223
Win10,21H2,Disk drive (\_SB.PCI0.SAT0.VOL0),Fx Device,low,10,27.5943162037037,216
Win10,21H1,Host Activity Manager,Activator,low,4,86.14187142857143,7
Win10,21H1,System Maintenance Service,Activator,low,3,82.56796666666666,3
Win11,22H2,WP Location Client,Activator,moderate,345,690.754630033841,3546
Win11,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,moderate,675,472.6670336641064,9372
Win11,22H2,Surface Serial Hub Driver (\_SB.SSH),Fx Device,low,478,27.88760945449892,46856
Win11,22H2,Intel(R) TypeC PCIE - 9A25 (\_SB.PC00.TRP1),Fx Device,moderate,14,406.40739537815136,238
Win10,21H2,No CS Phase,PDC Phase,moderate,216,685.4994960000004,875
Win11,22H2,Intel(R) Ethernet Connection (16) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,19,698.7050894686452,2089
Win11,21H2,Connection Phase,PDC Phase,low,184,5.286448924731175,372
Win11,22H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,high,47,3829.5812776541916,989
Win11,22H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,moderate,654,471.037745508717,9062
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,moderate,1296,382.60828832877036,14977
Win11,22H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,low,60,129.53548612279218,1189
Win11,21H2,Audio Service,Activator,high,380,7950.282532785988,1827
Win11,21H2,Cortana Voice Activation,Activator,high,8,1351.7989,152
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,low,1621,35.759083902953186,93893
Win10,22H2,TCPIP,Activator,low,1511,62.11370910567715,35088
Win11,22H2,WP Sync Client,Activator,low,459,173.09300410476305,23558
Win10,21H2,Update Orchestrator Client,Activator,low,311,124.66091256629953,2451
Win10,22H2,CPU C0 Time.Non-attributed Time,Processor,high,921,1758.1231951282525,10838
Win10,22H2,WP Location Client,Activator,low,953,30.765796244159358,33601
Win10,21H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,high,71,461.0185814868103,2085
Win10,22H2,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Fx Device,moderate,31,195.79009545454534,440
Win11,22H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,low,288,150.14213509073517,20940
Win11,22H2,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,moderate,90,508.41837480263143,1520
Win11,22H2,Intel(R) Xeon(R) E3 - 1200/1500 v5/6th Gen Intel(R) Core(TM) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,27,3622.2061459688816,1414
Win11,22H2,Qualcomm QCA9377 802.11ac Wireless Adapter (\_SB.PCI0.RP15.PXSX),Fx Device,high,3,6305.560640591403,372
Win11,21H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,low,94,101.50742965098625,3295
Win10,22H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,moderate,151,297.6348539426139,4705
Win11,22H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,moderate,154,420.571200846957,5077
Win10,22H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,moderate,116,197.88656533844585,5998
Win10,22H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,low,321,73.72794770168927,96919
Win11,22H2,Audio Service,Activator,high,429,5311.635011071806,7352
Win10,20H2,Low Power Phase,PDC Phase,low,462,5.376959699964557,50794
Win10,20H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,low,23,63.430747217490044,3522
Win10,20H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,146,43.65198840486872,6244
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,low,173,37.82450056506042,6371
Win11,21H2,英特尔(R)智音技术音频控制器 (\_SB.PC00.HDAS),Fx Device,high,13,7211.271848672568,113
Win10,21H1,DHCP,Activator,high,59,1532.7271707430339,1938
Win10,21H1,Image Download Manager,Activator,high,42,986.8517372114226,3292
Win10,21H1,TCPIP,Activator,moderate,27,303.39583197424895,932
Win10,21H1,DHCP,Activator,low,146,115.91206238532118,2289
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,602,24.5408902091097,114055
Win10,22H2,Image Download Manager,Activator,high,672,1003.360832159093,32560
Win10,22H2,TCPIP,Activator,high,355,1365.753091672832,45910
Win11,22H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,moderate,57,543.8179582051283,780
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,low,370,99.96747400652244,8279
Win11,22H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,high,24,4308.103483579637,609
Win11,22H2,BITS Service,Activator,high,646,2533.091831510344,3529
Win11,21H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,low,178,86.99374786269433,1544
Win11,21H2,Intel(R) Serial IO UART Host Controller - A0A8 (\_SB.PC00.UA00),Fx Device,low,37,29.58713366935482,1488
Win10,22H2,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,low,28,154.34542568922296,798
Win11,22H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,low,83,85.11969086521894,14505
Win11,22H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,moderate,277,525.1926599202576,10534
Win11,22H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,moderate,157,576.9239926194538,2344
Win10,22H2,Surface NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,32,17.762114423076923,6240
Win10,22H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,low,594,42.30940928698675,83084
Win10,22H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,low,57,28.881428952462826,13947
Win11,22H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,low,442,95.25837882099704,66887
Win11,22H2,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Fx Device,low,90,76.45113204527273,8747
Win11,22H2,Barramento da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,low,57,40.72105726938866,4629
Win10,21H2,Intel(R) Ethernet Connection (10) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,79,41.00690296385909,6613
Win10,20H2,PLM Phase,PDC Phase,low,298,1.377404889556082,4663
Win10,20H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,low,98,42.24025944146291,10062
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,high,132,975.9000159115369,8365
Win10,20H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,low,25,40.501379290617855,874
Win10,20H2,CPU C0 Time.Non-attributed Time,Processor,low,304,30.687990199846233,7806
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,high,79,3556.8192056288967,4015
Win10,22H2,Unregistered Device \_SB.PC00.TDM0,Fx Device,high,21,3507.6132509211875,7219
Win10,22H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,high,9,1482.6795539999996,650
Win10,22H2,Intel(R) Ethernet Connection (16) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,4,229.78860859374996,128
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,moderate,158,256.47030492923386,2049
Win10,22H2,WNS,Activator,high,1699,1195.2276185929509,31598
Win10,22H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,287,197.9149970417192,3955
Win10,22H2,Intel(R) UHD Graphics (\_SB.PC00.GFX0),Fx Device,low,298,15.607977402017024,16559
Win10,22H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,low,743,50.08275482749279,58954
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,high,1209,1756.119534691287,104741
Win10,22H2,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Fx Device,low,73,42.413616921351434,7133
Win10,22H2,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Fx Device,high,74,1718.5132067410977,11912
Win10,22H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,low,261,21.114632965882393,50619
Win10,22H2,GP,Activator,low,457,59.56565878928989,4295
Win11,21H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,low,230,69.14765878146183,10767
Win10,21H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,low,195,54.22183437178266,26225
Win10,21H2,Device not registered,PEP Pre-Veto,moderate,17,208.862921969697,132
Win11,22H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,low,169,148.83978622703586,17636
Win11,22H2,インテル® スマート・サウンド・テクノロジー BUS (\_SB.PC00.HDAS),Fx Device,low,63,54.80318203592818,6012
Win10,22H2,NVIDIA Quadro P2000 (\_SB.PCI0.PEG0.PEGP),Fx Device,low,5,16.501113360323888,494
Win10,22H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,high,528,839.2861845457169,17225
Win11,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,low,43,135.09250095919813,6985
Win10,21H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,low,73,39.53224596491226,3135
Win10,22H2,Intel(R) UHD Graphics (\_SB.PC00.GFX0),Fx Device,high,90,1094.1932891682789,1034
Win10,22H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,moderate,208,256.8274084286093,3761
Win10,22H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Fx Device,low,173,15.095802431848004,28209
Win10,22H2,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Fx Device,low,117,69.54297577473189,6712
Win10,22H2,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),Fx Device,low,76,59.35154412852956,5135
Win11,21H2,Cortana Voice Activation,Activator,low,128,136.70766742857148,175
Win10,21H2,File Sharing Server,Activator,low,214,66.1518126488575,3107
Win10,22H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,low,12,49.742591286727475,987
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP05.PXSX),Fx Device,low,57,20.620943412698406,11340
Win11,22H2,DHCP,Activator,high,798,1080.713478250882,6529
Win10,21H2,Intel(R) Ethernet Connection (10) I219-LM (\_SB.PCI0.GLAN),Fx Device,high,27,843.7537618975899,664
Win10,21H2,Intel(R) PCI Express Root Port #1 - 02B8 (\_SB.PCI0.RP01),Fx Device,low,13,47.66063486238532,109
Win10,21H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,moderate,79,239.30638928262752,2314
Win10,22H2,Notifications forwarding and actions,Activator,low,667,84.01522594218811,2733
Win11,22H2,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,low,84,45.98832266300072,2546
Win10,22H2,DAM Phase,PDC Phase,high,123,263.98940000000005,240
Win11,22H2,WP Sync Client,Activator,high,174,801.0543251694247,6345
Win11,22H2,WP OmaDmClient Client,Activator,moderate,188,1176.587989754816,1142
Win10,21H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,low,80,43.60510490807102,12836
Win10,21H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,low,43,29.660230956984066,4138
Win10,22H2,File Sharing Server,Activator,low,250,88.57010521411594,5044
Win10,22H2,Maintenance Phase,PDC Phase,low,614,18.9969973741795,2285
Win10,22H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,moderate,16,164.39721347517732,141
Win10,22H2,WU,Activator,moderate,1186,372.9582900559511,3932
Win10,22H2,GP,Activator,high,329,311.4858965362673,2454
Win10,22H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,moderate,56,151.77686673944672,1374
Win10,21H2,Surface Serial Hub Driver (\_SB.SSH),Fx Device,high,14,448.23270083333324,120
Win10,22H2,PDC Suspend/Resume and Network-Refresh Activator,Activator,low,454,3.495717563773222,16739
Win10,22H2,NCSI,Activator,moderate,885,198.92575898171864,13238
Win10,22H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,low,152,39.35380180059534,20160
Win11,22H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,moderate,78,462.45210036900363,542
Win10,20H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,low,69,64.57894174330266,2501
Win10,20H2,Notifications forwarding and actions,Activator,low,35,51.40728712871286,101
Win10,22H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,high,120,1568.503909961012,5130
Win11,22H2,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,high,100,6387.342026736842,475
Win10,21H2,Intel(R) PCI Express Root Port #1 - 02B8 (\_SB.PCI0.RP01),Fx Device,high,28,1798.4547918711642,652
Win10,21H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,high,297,628.4440179282352,7887
Win10,22H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,low,272,27.715238163511007,18274
Win10,22H2,,Fx Device,moderate,16,236.899,22
Win10,22H2,BITS Service,Activator,high,309,1075.873807392775,1772
Win10,22H2,BITS Service,Activator,low,941,58.076890957581895,3937
Win10,21H2,Windows Push Notifications,Activator,moderate,71,229.2483797979798,198
Win11,22H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,low,228,41.32735451696415,7339
Win11,22H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,high,116,6332.346734054932,9285
Win11,22H2,GP,Activator,low,166,117.11417659751035,1205
Win11,22H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,moderate,68,524.588003044281,1084
Win11,22H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,high,166,5971.5168695925995,15881
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,high,134,6505.738448965187,3962
Win10,21H2,,Fx Device,low,36,205.8498382716049,81
Win11,22H2,Host Activity Manager,Activator,low,949,21.728116766020865,2684
Win11,21H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,low,159,154.05084337809532,8117
Win11,21H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,high,64,1415.2543283483983,1217
Win11,21H2,NCSI,Activator,high,253,1710.0177906369934,1303
Win11,21H2,Realtek RTL8821CE 802.11ac PCIe Adapter (\_SB.PC00.RP09.PXSX),Fx Device,low,26,70.03566175000003,800
Win11,22H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,536,2577.0737632529754,20701
Win11,22H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,high,22,1722.7693609406942,489
Win11,21H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,high,62,1873.7089173529407,1020
Win11,21H2,英特尔(R)智音技术音频控制器 (\_SB.PC00.HDAS),Fx Device,low,36,43.264219471153865,832
Win11,22H2,Intel® Smart Sound Technologie BUS (\_SB.PC00.HDAS),Fx Device,high,47,1205.647978234234,2775
Win11,22H2,Find My Device,Activator,moderate,854,345.5420277136257,1299
Win11,22H2,Intel® Smart Sound Technologie BUS (\_SB.PC00.HDAS),Fx Device,low,118,51.05702000226645,8824
Win10,22H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,high,37,2580.3521694495853,7558
Win10,20H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,low,18,38.99754901719903,814
Win10,20H2,CPU C0 Time.Non-attributed Time,Processor,high,86,1109.9728582366586,862
