guid,nrs,received_bytes,sent_bytes,chassistype,vendor,model,ram,os,number_of_cores
synth_0853285,2966996.0,715193077471.448,723415313709.1626,Desktop,Dell,Latitude 5400,16,Win10,4
synth_0853440,5111712.0,327578767062.9028,349966081226.18665,Notebook,HP,HP Notebook,16,Win10,2
synth_0853502,3802527.0,64234990528.31358,384427015845.28436,Notebook,HP,HP 250 G2 Notebook PC,6,Win8.1,n/a
synth_0853582,4485765.0,132747808888.49184,356240295755.2164,Desktop,Acer,Aspire A515-52G,12,Win11,6
synth_0853624,3053668.0,52698173991.82784,59203747429.44823,2 in 1,HP,HP G62 Notebook PC,12,Win8.1,4
synth_0853716,347951.0,5053756321.384946,35409158323.67674,Notebook,Lenovo,Lenovo ideapad 110-15ISK,8,Win10,4
synth_0853812,1190521.0,277940099674.1857,349229429392.96436,Notebook,Dell,Inspiron 5520,12,Win10,2
synth_0853955,6339718.0,89005853954.25998,201676188942.79697,Notebook,MSI,MS-7A12,12,Win10,2
synth_0853957,2958107.0,28314486096.56311,28994251778.722347,Tablet,Unknown,Default string,16,Win10,2
synth_0853982,278067.0,7441927009.961784,27224305098.047318,Other,Medion,To be filled by O.E.M.,12,Win8.1,4
synth_0853983,2388573.0,15606549090.244944,162294441851.6569,Desktop,Gigabyte,Default string,16,Win11,4
synth_0854062,2090823.0,2422771498.9710355,99226323797.89395,2 in 1,HP,HP 15 Notebook PC,8,Win11,4
synth_0854124,3068745.0,2496752298.15424,169433546828.02945,Notebook,Samsung,900X3G,12,Win7,2
synth_0854326,975727.0,36846330048.35181,91166490219.11592,Notebook,Razer,Blade Stealth,12,Win11,4
synth_0854343,2045222.0,69961496059.99728,152509541005.4683,Intel NUC/STK,Acer,Swift SF314-57,8,n/a,6
synth_0854373,1888098.0,3143185272.8507204,165895486463.56213,Server/WS,Dell,Inspiron 3543,16,Win10,4
synth_0854444,594532.0,31201387841.46617,36728968930.9169,Notebook,Acer,Nitro AN515-54,8,Win10,4
synth_0854481,809532.0,6696236390.516081,58749078629.940765,Desktop,Thirdwave Corporation,Other,12,Win8.1,6
synth_0854549,2075232.0,679382410185.1047,2146104072378.79,Notebook,Dell,G3 3500,16,Win10,2
synth_0854664,5597960.0,500984072669.7769,956812523657.3749,Desktop,Unknown,To be filled by O.E.M.,16,Win10,2
synth_0854762,914628.0,8985339148.336906,22428312186.8362,Desktop,HP,HP Pavilion Gaming Laptop 17-cd0xxx,12,Win10,2
synth_0854981,2278993.0,36274444859.928,150319852184.0821,Other,Lenovo,Lenovo V110-15IAP,16,Win8,2
synth_0855010,5388124.0,58779047180.23362,451820540944.26416,Notebook,LG,15U50N-GP50ML,8,Win10,n/a
synth_0855085,228167.0,781222540.6554365,2729622888.122893,Desktop,Biostar,H61MLV2,16,n/a,2
synth_0855115,3587270.0,106953055113.74509,398658219460.9291,2 in 1,Asus,X455LAB,16,Win8,2
synth_0855243,321512.0,10182224282.982216,14219423944.519566,Notebook,Sony,Other,8,Win8.1,4
synth_0855330,5264196.0,22999308888.2334,535413610231.55817,2 in 1,Microsoft Corporation,Surface Go,12,Win10,4
synth_0855345,5779645.0,203269611156.0872,407148342665.5095,Notebook,Apple,"MacBookPro12,1",16,Win10,4
synth_0855348,726019.0,19992338575.800396,44564993907.72464,Desktop,MSI,GF63 Thin 9RCX,16,Win10,n/a
synth_0855644,518482.0,34044892600.817566,51437704054.94373,Notebook,Sony,Other,16,n/a,2
synth_0855716,1732103.0,131359867977.76959,2188037268181.6897,Notebook,Lenovo,Lenovo Product,12,Win11,2
synth_0855740,524431.0,1065030575.4764755,213851439988.8473,Intel NUC/STK,Dell,Inspiron 3576,16,Win10,2
synth_0855780,804903.0,2530316115.661513,2741959802.376195,Desktop,Gigabyte,B660M DS3H DDR4,8,Win10,4
synth_0855868,996914.0,66423161100.82452,112170354875.75446,Tablet,Acer,Swift SF314-56G,12,Win11,4
synth_0855908,2682318.0,24869340636.962814,397603436567.54956,Desktop,Dell,Latitude 7490,12,Win10,2
synth_0855981,5529592.0,114991675957.28241,197624908065.5856,Notebook,HP,HP EliteDesk 800 G2 SFF,8,Win8.1,2
synth_0856112,3933384.0,4768390728.707603,401583368621.3878,Server/WS,Samsung,300E5M/300E5L,12,Win8,2
synth_0856282,275549.0,8742823035.405464,14327562147.335012,Other,Other,To Be Filled By O.E.M.,8,Win7,4
synth_0856474,2994236.0,1844720740.223808,229617783739.79895,Desktop,MSI,MS-7B89,8,Win7,2
synth_0856642,4190682.0,73405435027.03795,447860810974.8397,2 in 1,LG,Other,6,Win10,2
synth_0856689,627771.0,12357373369.119972,26930445886.957397,Other,Acer,Aspire V5-573G,8,Win8.1,4
synth_0856700,3040631.0,136365514958.17186,976992057681.0634,Desktop,ECS,ClassMate,8,Win7,6
synth_0856725,6628330.0,236983664795.84668,679824402844.4473,2 in 1,Timi,TM1701,16,Win Server,6
synth_0856865,833120.0,11953834030.771978,73265651873.26996,2 in 1,Lenovo,ThinkPad T430,8,Win11,6
synth_0856950,3345924.0,38038243318.22981,128791993183.55972,Intel NUC/STK,Other,To be filled by O.E.M.,6,Win7,2
synth_0856970,7108127.0,292675180490.229,382661603048.3799,Desktop,Unknown,To Be Filled By O.E.M.,16,Win10,2
synth_0857036,2329066.0,80938349699.14304,338059612355.6081,Desktop,Hasee,NH5x_NH7x_HHx_HJx_HKx,12,Win10,4
synth_0857123,417964.0,9481161330.823557,15899828822.432602,Desktop,Unknown,Unknown,12,Win8.1,4
synth_0857202,1329711.0,35843977520.72225,634295889674.3406,2 in 1,Dell,Latitude E7470,12,Win Server,2
synth_0857240,1639165.0,47390292257.13746,67345828511.35431,2 in 1,THUNDEROBOT,Not Applicable,12,Win Server,4
synth_0857356,4574418.0,147257261420.76672,542395936583.6493,2 in 1,Hasee,Not Applicable,12,Win11,2
synth_0857441,1931440.0,186247881817.18524,188791538261.75134,Notebook,Acer,Aspire A114-32,12,Win10,6
synth_0857556,377475.0,19149044907.344574,48257851266.482025,Desktop,Lenovo,ThinkPad T440p,12,Win7,4
synth_0857578,1211559.0,22811082197.210648,87802315531.34363,Desktop,Gateway,NV77H,12,Win10,2
synth_0857699,1702782.0,5213444871.473624,191662674704.77878,Server/WS,Fujitsu,LIFEBOOK U745,8,Win10,2
synth_0857712,1906187.0,74347787269.23003,162230861776.52905,Desktop,Gigabyte,To be filled by O.E.M.,12,Win10,4
synth_0857743,314133.0,19693694741.149567,273935346970.67184,Desktop,Asus,G771JW,24,Win Server,4
synth_0857794,4189959.0,105063886933.5701,316963503954.8893,Desktop,Lenovo,Lenovo ideapad 520S-14IKB,8,Win11,4
synth_0857877,515582.0,8443212512.984942,22022301856.505962,Notebook,Lenovo,ThinkPad X250,16,Win10,2
synth_0858089,2010191.0,69562925620.38351,194779551395.54074,Desktop,Asus,X751NA,8,Win10,2
synth_0858107,2415023.0,571150689.2183901,305947182241.4789,Desktop,Gigabyte,Default string,24,Win10,2
synth_0858178,2845709.0,1285056645.2675357,77479354656.6205,Server/WS,Gateway,SX2885,16,Win Server,8
synth_0858275,5091382.0,229985970717.9419,583324306242.9796,Notebook,Medion,Akoya P7818,16,Win10,4
synth_0858289,104989.0,721489415.8700036,4796723688.560355,Desktop,Alienware,Alienware m15 R6,16,Win7,2
synth_0858512,1966084.0,21193240774.33873,65244662787.06989,Notebook,Other,A62 LIV,12,Win10,2
synth_0858637,1745568.0,65241579995.77118,1213564911447.9062,Notebook,Other,N7 Z390,4,n/a,4
synth_0858872,205280.0,19312431972.578484,26492703551.976654,Intel NUC/STK,Acer,Aspire E5-576,8,Win Server,4
synth_0859029,2608358.0,1486553409.959597,302269705319.2677,Tablet,HP,HP ProBook 4230s,12,Win11,4
synth_0859046,403038.0,21752721911.219448,39511183779.02675,Notebook,Acer,Aspire E1-731,12,Win11,6
synth_0859544,1980639.0,291073600972.2793,301331812941.3891,Notebook,HP,HP Laptop 15s-fq0xxx,12,Win11,6
synth_0859730,1779734.0,29464083082.37309,366022922618.24286,Notebook,Dell,Inspiron 15 7000 Gaming,16,Win10,4
synth_0859800,257544.0,3989075228.8173413,20895733059.817345,Notebook,HUAWEI,MRC-WX0,16,Win Server,2
synth_0859818,325511.0,79712080007.40198,255226268889.20148,2 in 1,Medion,Other,12,Win7,4
synth_0859847,4929177.0,155455628587.75452,186890280580.30725,Intel NUC/STK,Intel,NUC8i7HVK,16,Win10,2
synth_0859885,4012857.0,124070887858.30482,199117413117.02927,Notebook,Asus,UX331UA,8,Win10,4
synth_0859984,3131446.0,52515775139.737686,229810111844.6308,Tablet,Unknown,To Be Filled By O.E.M.,12,Win10,2
synth_0860097,1434130.0,1796444385.3082898,26400762278.765305,2 in 1,Asus,X541NA,16,Win10,8
synth_0860250,205813.0,9092119181.650038,17419214724.375923,Desktop,Acer,Aspire E1-572,8,Win11,4
synth_0860329,399623.0,2243729988.7778697,19189436420.81446,Other,Asus,VivoBook 12_ASUS Laptop E203MAS_E203MA,12,Win11,4
synth_0860433,281052.0,574517269.3615274,90873583814.91869,Notebook,HP,HP ENVY Notebook,12,Win11,4
synth_0860589,3605517.0,197688506233.92023,260274939091.146,Desktop,Acer,Aspire A515-51G,12,Win10,2
synth_0860596,839401.0,43803017651.29818,71041010060.43613,Notebook,Positivo,CHT14B,12,Win10,2
synth_0860680,5898965.0,71684512904.27127,653164639005.5001,Desktop,Dell,Inspiron 3480,12,Win10,2
synth_0860771,393982.0,53821834404.857895,153673481775.07727,Intel NUC/STK,HP,HP Laptop 15-da0xxx,8,Win11,2
synth_0860879,871113.0,3431456810.1077323,90267306962.92374,Notebook,Mouse Computer,Other,8,Win11,4
synth_0861039,1671449.0,25552689652.34316,127221894734.56549,2 in 1,Positivo,SW6H,12,Win Server,4
synth_0861051,414574.0,39979452281.33581,115377823915.14265,2 in 1,Unknown,To be filled by O.E.M.,12,Win11,4
synth_0861158,3059271.0,89266566787.27634,184034308063.61078,Desktop,HP,HP Pavilion Desktop TP01-1xxx,16,Win10,6
synth_0861173,712521.0,3687446736.3860936,41003803684.18573,Desktop,Thirdwave Corporation,Other,8,Win11,4
synth_0861743,643134.0,6217284412.142923,78070378051.09033,Desktop,Asus,ZenBook UX425EA_UX425EA,8,Win Server,2
synth_0862356,1074557.0,6956374935.108308,29438310715.885677,Desktop,Other,Other,16,Win10,4
synth_0862531,850794.0,3334399748.1444616,95088589543.59079,Desktop,Asus,X550LN,8,Win10,2
synth_0862734,1056116.0,9637601044.666916,13824482312.808191,Notebook,Other,PRIMEBOOK U13B,12,Win10,4
synth_0862817,928536.0,9844630015.873545,89514470238.4211,Server/WS,MONSTER,Not Applicable,12,Win8.1,4
synth_0862826,507130.0,6986527502.639992,60792945547.50244,Server/WS,Samsung,550XDA,12,Win8.1,2
synth_0862928,3031685.0,5296166392.727917,270523936151.6944,Desktop,Unknown,Other,12,Win10,4
synth_0863035,4249819.0,70917951599.05054,185861959487.7223,Notebook,Dell,Latitude E6520,16,Win10,4
synth_0863073,150292.0,11380518303.726624,23980531233.514946,Notebook,Asus,System Version,8,Win8.1,2
synth_0863151,311159.0,12256021262.331324,17382712916.42716,Notebook,HP,Other,6,Win7,4
synth_0863366,181638.0,7721288469.469311,17992573080.259827,2 in 1,Unknown,Unknown,16,Win10,2
synth_0863412,1357345.0,2907202365.2831974,86867792986.51303,Desktop,Dell,OptiPlex 3060,12,Win11,4
synth_0863471,989062.0,57041610530.81305,811232262151.7493,Notebook,Asus,UX32VD,12,Win7,2
synth_0863630,2764488.0,9285063649.101696,1657994745638.7656,Desktop,Unknown,To be filled by O.E.M.,8,Win10,4
synth_0863659,4993524.0,1936073158588.794,2575843723016.196,Notebook,Lenovo,IdeaPad Gaming 3 15IMH05,12,Win10,2
synth_0863736,923129.0,3632541024.1973085,82949943583.96048,Other,Packard Bell,imedia S2870,8,Win7,4
synth_0863761,2818697.0,349892052269.3816,367758137148.912,Other,MSI,MS-7A34,12,Win8.1,2
synth_0863770,1456078.0,2475237635.214019,108109677941.45982,Notebook,Dell,G5 5587,8,Win11,4
synth_0863805,921625.0,15678608270.286232,15813277680.588224,Notebook,Dell,Latitude 3380,8,Win10,2
synth_0864055,1197355.0,28044717066.27054,72235639085.29631,Server/WS,Acer,Aspire E5-575G,12,Win8.1,4
synth_0864336,4274252.0,129071173624.04741,220249537456.24353,Server/WS,MSI,GP63 Leopard 8RE,16,Win8,4
synth_0864360,732952.0,237279646341.05786,410081892675.5183,Notebook,Other,Default string,12,Win10,4
synth_0864375,750644.0,21880793019.130623,67343284601.46451,Desktop,Dell,Vostro 3670,12,Win8.1,4
synth_0864379,520921.0,15049511211.722382,18267119060.933792,Notebook,Asus,E502NA,8,Win10,2
synth_0864526,371547.0,63735610365.54833,86464782850.13655,Notebook,Lenovo,ThinkPad T470,12,Win10,4
synth_0864699,697922.0,9029437601.249584,72143078684.36072,Notebook,Lenovo,ThinkPad L540,12,Win11,4
synth_0864707,1087301.0,317068932521.3354,457416909377.4077,Notebook,Toshiba,SATELLITE L50-C,8,Win10,2
synth_0864856,2905763.0,4201163179.1205163,517105206157.55615,Other,Sony,Other,12,Win8.1,4
synth_0864886,1609819.0,75834015288.61,722608708639.1418,Desktop,Wortmann_AG,To be filled by O.E.M.,12,Win10,2
synth_0864935,1461933.0,29240049072.355953,132917148224.60919,Server/WS,Lenovo,Lenovo YOGA 510-14IKB,16,Win10,2
synth_0864957,3147868.0,205349230558.30444,370533287790.9201,Other,Dell,Latitude E7440,12,Win7,2
synth_0864992,392539.0,21956749291.351532,45776888061.202736,Desktop,Asus,System Product Name,12,Win10,2
synth_0865273,2882845.0,57400290509.748505,122444460384.88144,2 in 1,HP,HP ENVY 15 Notebook PC,12,Win10,4
synth_0865378,906348.0,7589389665.945101,30126374634.456657,Tablet,Gigabyte,Default string,16,Win8,6
synth_0865662,417125.0,4391992234.935679,4977178348.080931,Notebook,Toshiba,TECRA R850,8,Win10,4
synth_0865683,259894.0,20667288448.112843,117158065351.46283,Intel NUC/STK,Intel,NUC10i5FNH,12,Win11,4
synth_0865822,2867441.0,29244676223.97812,262039743464.79617,2 in 1,Samsung,RF511/RF411/RF711,8,n/a,2
synth_0865915,6995504.0,227408315471.8838,303538848544.9572,Desktop,Dell,Latitude E6420,16,Win10,2
synth_0865949,1799829.0,100588274342.48384,2134012487715.7231,2 in 1,Mouse Computer,Other,16,Win10,2
synth_0866037,1605878.0,35522822908.36753,37622706038.887344,Other,Hasee,NH5x_NH7x_HHx_HJx_HKx,12,Win11,4
synth_0866169,4610857.0,209813388793.69534,915611222208.037,Notebook,Sony,Other,8,Win10,4
synth_0866275,5701566.0,69888398754.07608,513161671374.90247,Notebook,Acer,Aspire F5-573G,12,Win11,2
synth_0866437,158997.0,4413276768.708881,7952877787.574108,Intel NUC/STK,Intel,NUC10i5FNK,12,Win8.1,4
synth_0866718,1898464.0,98042545545.87364,853673856403.3417,2 in 1,Lenovo,Lenovo ideapad 320-15IAP,12,Win10,2
synth_0866750,297818.0,17666392731.754055,65047451384.250046,Desktop,HP,HP ProBook 640 G1,12,Win10,2
synth_0867131,1709781.0,35423907881.4941,88250889271.12776,Desktop,Gigabyte,B460 AORUS PRO AC,8,Win11,4
synth_0867141,3981177.0,22823804323.066578,123852609864.79988,Desktop,Fujitsu,Other,12,Win11,4
synth_0867390,393608.0,10623880542.785915,15512969504.753483,Intel NUC/STK,Intel,NUC10i3FNH,16,n/a,2
synth_0867429,1093929.0,81049385865.82153,93984716588.49011,Other,Acer,TravelMate 5760G,12,Win7,2
synth_0867504,1539372.0,54390945719.80844,172695703981.29694,Notebook,Dell,Inspiron 5570,8,Win10,2
synth_0867568,487068.0,2887995133.7910376,9629016893.620596,Notebook,Dell,Inspiron 5559,6,Win10,8
synth_0867611,984113.0,42873464787.62045,95403632401.94121,Desktop,Samsung,900X3N,12,Win7,4
synth_0867632,604627.0,2789559540.241888,4687438084.677214,Notebook,Lenovo,Other,8,Win11,8
synth_0867678,1149883.0,30035108036.012005,55359856012.20354,Desktop,Medion,Default string,12,Win11,2
synth_0867681,1479664.0,8143531258.245116,128809458526.82619,Desktop,Gigabyte,To be filled by O.E.M.,16,Win10,4
synth_0867694,3403947.0,130785615374.73006,3784527471465.1167,Server/WS,Dell,Inspiron 3576,12,Win11,n/a
synth_0867702,417067.0,72022768.91425996,8142775001.211776,Notebook,Asus,System Version,12,Win8.1,2
synth_0867786,1810298.0,41800836679.04552,115948461106.77618,Desktop,Acer,Swift SF114-31,12,Win8.1,2
synth_0867819,3659497.0,310987389084.2303,336151777976.6103,Notebook,Dell,Latitude E7250,12,Win11,4
synth_0867867,5610599.0,81498475300.72913,2418331798542.865,Intel NUC/STK,Dell,Inspiron N4050,8,Win11,4
synth_0867962,3521549.0,113731017600.86087,251469626493.58252,Desktop,Gigabyte,Z270X-Gaming K5,16,Win11,2
synth_0868008,1390212.0,26920864429.136547,141198115689.42734,Desktop,MSI,MS-7B48,16,Win10,2
synth_0868103,1162812.0,56720665676.34414,83784054657.99318,2 in 1,Packard Bell,Easynote ENTG71BM,8,Win8,2
synth_0868241,1894046.0,47581725800.49834,169345016245.13623,2 in 1,HANSUNG COMPUTER,TFX255GS,8,Win10,2
synth_0868273,1776748.0,117888818023.7918,130111514264.04005,2 in 1,Acer,Aspire E5-475,12,Win10,2
synth_0868278,2011668.0,125821662087.1002,424027709896.84076,Intel NUC/STK,Gigabyte,To be filled by O.E.M.,16,Win11,2
synth_0868347,1146523.0,33975214318.44384,952681118509.5289,Notebook,HUAWEI,BOHB-WAX9,8,Win11,4
synth_0869046,787540.0,48738363150.14121,85108527946.25308,Notebook,Lenovo,ThinkCentre M93p,12,Win10,4
synth_0869398,330967.0,9286010185.451376,12214983279.827011,2 in 1,Razer,Razer Blade Stealth 13 Late 2019,8,Win11,2
synth_0869454,2319282.0,22154288743.824852,127775291904.11104,Intel NUC/STK,Dell,OptiPlex 5070,16,Win10,4
synth_0869471,1581988.0,6177697637.137719,466577467769.62317,Notebook,Dell,G3 3579,4,Win11,2
synth_0869571,2128703.0,8722968199.070417,172475058750.9358,Intel NUC/STK,Acer,Aspire E5-571,12,Win Server,12
synth_0869849,4671742.0,15807972953.198957,570066930931.0391,Other,Acer,Aspire TC-780A,6,Win8,2
synth_0869895,2804398.0,18790291618.36854,179083181448.42313,Server/WS,Sony,Other,8,n/a,4
synth_0869958,2780624.0,31176460384.72814,183796734131.44788,Tablet,Packard Bell,EasyNote TE11HC,16,Win8.1,8
synth_0870124,1040504.0,6679462762.484979,183765403324.13974,Intel NUC/STK,Intel,NUC8i5BEH,16,Win Server,6
synth_0870324,206708.0,37036451281.92134,43206277234.9511,Notebook,Asus,UX303UA,12,Win11,2
synth_0870382,545870.0,11783233034.355515,36627782819.112114,Desktop,Asus,X541SA,6,Win10,6
synth_0870458,697378.0,2601145763.9810033,86239948480.98773,Notebook,Other,eMachines E525,12,Win8.1,4
synth_0870465,1995726.0,18402968199.856297,72175559439.24748,Other,Samsung,350V5C/351V5C/3540VC/3440VC,16,n/a,2
synth_0870595,3550789.0,119745635319.78462,345345423285.55695,Intel NUC/STK,Intel,NUC7i5BNK,16,Win Server,6
synth_0870639,1452606.0,9221741257.429502,152755475305.8117,Desktop,Unknown,To Be Filled By O.E.M.,12,Win11,4
synth_0870886,547101.0,2742078216.062194,45029059433.842636,Notebook,Acer,Aspire E5-471G,8,Win11,4
synth_0870902,696930.0,10259658328.537073,80193585031.07605,Notebook,Other,Compaq Presario CQ-17,12,Win10,8
synth_0871533,631026.0,1399722289.55937,17341382065.215717,Other,MSI,MS-7821,16,Win8,2
synth_0871985,431219.0,38253124359.851746,86106928639.21332,Other,Packard Bell,EasyNote TE11HC,12,Win8.1,6
synth_0872281,340677.0,4938154164.787995,11179422066.65096,Notebook,Gigabyte,MZGLKAP-00,16,Win10,2
synth_0872292,1552814.0,42428858396.48192,591383237813.1578,Notebook,Asus,VivoBook S15 X510UF,4,Win11,6
synth_0872305,6627588.0,370991830747.23145,1247316119154.9033,Notebook,Asus,VivoBook 15_ASUS Laptop X507UAR,8,Win11,2
synth_0872320,1166661.0,45695782970.51736,218653507499.08218,2 in 1,MECHREVO,Z2 Series GK5CN6Z,16,n/a,2
synth_0872325,2128791.0,146957435335.612,193169830952.62433,Notebook,LG,22V280-L.BJ31P1,12,Win8.1,2
synth_0872474,800386.0,13939575869.298237,68484955400.73111,2 in 1,Dell,Latitude E6410,8,Win7,4
synth_0872690,5617628.0,63099899687.13782,1055649859777.2053,Desktop,Asus,VivoBook 15_ASUS Laptop X540UBR,6,Win10,4
synth_0872764,1460694.0,6890477253.152484,250420954664.7469,Notebook,Dell,Inspiron 7572,4,Win10,2
synth_0872836,2900486.0,21165155686.35314,314758530017.75336,Other,HP,HP Laptop 15-da0xxx,24,Win7,2
synth_0873047,4063534.0,95017681223.48479,463094612315.7348,Desktop,Supermicro,Other,12,Win8,n/a
synth_0873050,715332.0,27711092068.027473,35763982437.56511,2 in 1,Toshiba,Satellite C45-A,12,Win7,4
synth_0873088,2756575.0,3848321576.865902,131600501551.94626,2 in 1,MSI,MS-7C56,8,Win11,2
synth_0873168,2104424.0,48387338324.446144,168786146603.78024,Other,Dell,OptiPlex 9010 AIO,16,Win8.1,4
synth_0873333,857814.0,6941438798.896203,46163780458.09514,Notebook,Fujitsu,ESPRIMO P720,12,Win10,4
synth_0873765,1162001.0,15783326759.151098,105579223887.53748,Notebook,Casper Bilgisayar,CASPER NIRVANA NOTEBOOK,6,Win11,4
synth_0873838,3614100.0,266465932296.25427,355809598275.76965,Intel NUC/STK,Biostar,H410MH,16,Win8.1,2
synth_0873899,155227.0,7599628722.384654,10090173736.436365,Notebook,Dell,Dell System Vostro 3460,12,Win10,4
synth_0874043,775614.0,1353206959.57758,5732990740.511795,Other,Asus,Adol_ADOLBOOK I421EAY_ADOL14EA,6,Win11,2
synth_0874397,2865626.0,51726761772.86533,221543879367.4968,Notebook,Alienware,Alienware m15 R2,16,Win8.1,4
synth_0874457,376679.0,34997155101.2308,314181383597.2775,Notebook,HP,HP Pavilion dm4 Notebook PC,6,Win10,2
synth_0874526,1165517.0,236307417918.99292,248289404233.24826,Desktop,Lenovo,Lenovo ideapad 320-15IKB,8,Win10,2
synth_0874558,1111525.0,96754293174.82542,169133214800.15442,Desktop,Other,Default string,12,Win8.1,4
synth_0874690,1089515.0,383070367.231405,10214490920.639187,Desktop,LG,15ND540-UX50K,16,Win10,2
synth_0874727,1750751.0,15869873899.590446,154668661805.01578,Other,Other,Other,8,Win8.1,4
synth_0874816,3005673.0,308854387435.9722,612159149786.7103,Notebook,THUNDEROBOT,Not Applicable,12,n/a,4
synth_0875029,3036271.0,95163750172.59827,536035823059.5639,Notebook,Asus,X556URK,12,Win10,2
synth_0875042,570370.0,4659320225.24201,23444023060.472588,Notebook,HUAWEI,MACH-WX9,12,Win11,2
synth_0875166,1317994.0,40558148031.06261,59805548271.11427,Desktop,Unknown,To Be Filled By O.E.M.,12,Win Server,2
synth_0875392,1278840.0,123047206377.25356,134472593593.5842,Notebook,Medion,To be filled by O.E.M.,16,Win10,4
synth_0875433,315747.0,58725334423.30582,160698084879.83792,Other,Samsung,530U3BI/530U4BI/530U4BH,16,Win10,2
synth_0875524,2854603.0,108536291004.9868,3452969273050.4033,Desktop,Unknown,Other,12,Win10,2
synth_0875539,3730497.0,10798175478.916147,374726731245.0154,Desktop,MSI,GL63 8RE,12,Win7,n/a
synth_0875945,615012.0,2641356508.0691133,77404265165.72073,Desktop,Other,VIT P2412,12,Win10,4
synth_0876142,3655927.0,16345326031.93654,41905412509.64918,Desktop,Positivo,Positivo Master D610,16,Win8.1,2
synth_0876182,3837967.0,2271772999.7452564,929828272505.2697,Notebook,Asus,ASUS TUF Gaming F15 FX506HCB_FX506HCB,8,Win8,2
synth_0876202,466112.0,33107501557.332558,48994181750.48629,Notebook,Asus,System Version,12,Win10,6
synth_0876369,1840638.0,11743237238.744696,103451103142.68355,2 in 1,HP,HP Laptop 15-bw0xx,16,Win11,4
synth_0876450,229052.0,2668726715.8935437,14170171196.590435,Desktop,MSI,GF63 8RD,8,Win10,4
synth_0876454,1145937.0,869019163.0183232,131679832245.4045,Server/WS,Dell,Inspiron 3521,8,Win Server,2
synth_0876463,4722613.0,30018683299.015015,519004483072.48663,Notebook,Dell,G3 3590,12,Win10,6
synth_0876790,335787.0,15887474006.745502,26999264079.188686,Other,HUAWEI,WRT-WX9,16,Win8.1,2
synth_0876874,3637758.0,21996504832.55476,867504636488.3998,Notebook,Asus,GL702VSK,8,Win10,2
synth_0876925,3923821.0,120502872905.47287,426593119381.4409,Intel NUC/STK,Fujitsu,Other,16,Win11,4
synth_0877058,4728055.0,131956838235.54877,216855383646.64655,Notebook,Asus,G551JM,6,Win11,4
synth_0877090,541493.0,39944824501.11813,69693148743.95218,Intel NUC/STK,Fujitsu,Other,16,Win7,2
synth_0877139,320695.0,2035182362.7375677,60339585187.285,Desktop,Dell,OptiPlex 3010,6,Win10,4
synth_0877278,4511841.0,25624278543.251842,512487030460.7867,Notebook,Dell,Latitude E6220,12,Win10,2
synth_0877294,1460536.0,82839461745.27635,92216611216.98727,Other,Fujitsu,ESPRIMO P920,12,Win8.1,2
synth_0877315,1439364.0,7970347471.25736,80818378466.52684,2 in 1,Asus,X540LA,12,Win10,4
synth_0877374,3965873.0,1849308233.4433103,430769869900.2687,Desktop,GPD,Default string,16,Win8.1,4
synth_0877493,475355.0,51027831694.06662,53860863652.180984,2 in 1,Supermicro,Other,24,Win Server,4
synth_0877571,2017123.0,30504958661.705414,4068500968540.3643,Other,Unknown,Other,16,Win10,4
synth_0877590,1333203.0,39672743849.45695,130673586869.8549,Notebook,HP,OMEN by HP Laptop 15-dc1xxx,12,Win10,n/a
synth_0877722,1024781.0,25575258969.352097,643004669485.3257,Intel NUC/STK,Intel,NUC7i5DNHE,16,Win8.1,4
synth_0877803,1361510.0,2104366940.610127,93739334068.40268,Desktop,Asus,X202E,12,Win11,6
synth_0877992,580954.0,10533942483.075356,89212259038.66914,Tablet,Samsung,300E5M/300E5L,6,Win8.1,2
synth_0878092,3624509.0,3299677842.7985754,127164246698.34872,Notebook,HP,HP Pavilion x360 Convertible 14-dy0xxx,6,Win10,2
synth_0878180,4756619.0,235884269069.8781,347720954530.4564,Intel NUC/STK,Other,To be filled by O.E.M.,12,Win11,4
synth_0878372,189856.0,9508092752.152689,9661140168.381708,Desktop,Gigabyte,B460MAORUSELITE,16,Win10,4
synth_0878525,780888.0,17682257504.206165,35774889356.208664,2 in 1,Lenovo,Lenovo Y520-15IKBN,16,Win10,4
synth_0878538,3003887.0,68516091063.78313,341140733921.9154,Notebook,Asus,X542UQ,4,Win10,6
synth_0878798,2410942.0,26394008579.20122,216417952005.98584,2 in 1,Microsoft Corporation,Surface Pro 3,8,Win11,8
synth_0879020,1162062.0,230400674.15896624,57126143409.33083,Desktop,ECS,H61H2-M2,12,Win11,4
synth_0879173,481286.0,32170034705.269146,34128962544.469383,Desktop,Other,NA123,8,Win10,4
synth_0879184,720292.0,38056242373.92901,307436126696.2414,Notebook,Dell,XPS 13 9350,12,Win8.1,2
synth_0879201,615693.0,4995852766.689614,44728450465.706726,Notebook,Lenovo,Lenovo V310-15ISK,12,Win10,2
synth_0879296,2897376.0,65839809120.70685,188326223774.7566,Desktop,Asus,X553MA,8,Win10,4
synth_0879402,5651121.0,37095027232.98188,262546021733.62698,2 in 1,Asus,VivoBook_ASUSLaptop X509JA_X509JA,16,Win11,4
synth_0879421,446958.0,2796682012.7721877,21194138340.987324,Desktop,Lenovo,ThinkPad X1 Yoga Gen 5,16,Win8,4
synth_0879434,5566836.0,210939968879.1129,454410615437.14624,Notebook,MSI,MS-1454,8,Win10,4
